address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"95 PAGE AVENUE, New York, NY, 10309",Address,High,40.521942138671875,-74.23463439941406,house,place,40.52173065,-74.2346119
"33 LEONARD STREET, New York, NY, 10013",Address,High,40.71848678588867,-74.00724029541016,house,place,40.7184526,-74.00726
"770 8 AVENUE, New York, NY, 10036",Address,High,40.76051330566406,-73.98699951171875,,,,
"675 HUDSON STREET, New York, NY, 10014",Address,High,40.74030473828316,-74.00531440973282,bar,amenity,40.7402557,-74.0055355
"141 WEST 54 STREET, New York, NY, 10019",Address,High,40.76304517686367,-73.98002251982689,,,,
"3710 114 STREET, New York, NY, 11368",Address,High,40.75446701049805,-73.85411071777344,,,,
"148 5 AVENUE, New York, NY, 11217",Address,High,40.67831,-73.979454,,,,
"10811 CORONA AVENUE, New York, NY, 11368",Address,High,40.74314880371094,-73.85441589355469,tertiary,highway,40.7405434,-73.8763708
"2503 BROADWAY, New York, NY, 10025",Address,High,40.793106,-73.973419,cafe,amenity,40.7930166,-73.9733684
"86 EAST    3 STREET, New York, NY, 10003",Address,High,40.724643,-73.988227,,,,
"10 COLUMBUS CIRCLE, New York, NY, 10019",Address,High,40.767890587449074,-73.98241505026817,house,place,40.7684426,-73.9825663
"795 SOUTHERN BOULEVARD, New York, NY, 10455",Address,High,40.81613413989544,-73.89647975564003,house,place,40.8161738333333,-73.8965016666667
"520 8 AVENUE, New York, NY, 10018",Address,High,40.75357437133789,-73.99188232421875,,,,
"4301 4 AVENUE, New York, NY, 11232",Address,High,40.65013122558594,-74.00831604003906,,,,
"1490 ST NICHOLAS AVENUE, New York, NY, 10033",Address,High,40.85139311850071,-73.93214911222458,house,place,40.8514196666667,-73.9320723333333
"1522 WESTCHESTER AVENUE, New York, NY, 10472",Address,High,40.828551426529884,-73.87893006205559,house,place,40.8284609,-73.8788484
"179 WEST BROADWAY, New York, NY, 10013",Address,High,40.717903,-74.007064,house,place,40.71789955,-74.0070542912348
"132 AUDUBON AVENUE, New York, NY, 10032",Address,High,40.84276847541332,-73.93676720559597,house,place,40.8428243,-73.9368441
"175 2 AVENUE, New York, NY, 10003",Address,High,40.730716705322266,-73.986572265625,,,,
"18130 UNION TURNPIKE, New York, NY, 11366",RoadBlock,Medium,40.72639846801758,-73.78958892822266,primary,highway,40.7257082,-73.7917409
"11204 FARMERS BOULEVARD, New York, NY, 11412",Address,High,40.70046615600586,-73.76446533203125,secondary,highway,40.700568,-73.7641009
"6406 108 STREET, New York, NY, 11375",RoadBlock,Medium,40.73643112182617,-73.85138702392578,,,,
"7095 AMBOY ROAD, New York, NY, 10307",Address,High,40.514564514160156,-74.23595428466797,house,place,40.514395,-74.235821
"4620 QUEENS BOULEVARD, New York, NY, 11104",RoadBlock,Medium,40.7429084777832,-73.91780090332031,trunk,highway,40.7426167,-73.9156882
"11632 SPRINGFIELD BOULEVARD, New York, NY, 11411",RoadBlock,Medium,40.693260192871094,-73.744873046875,primary,highway,40.715656,-73.7355349
"3148 FULTON STREET, New York, NY, 11208",Address,High,40.68159484863281,-73.878662109375,house,place,40.68162225,-73.8786691939016
"2 WILLIAM STREET, New York, NY, 10004",Address,High,40.70491299033165,-74.00976821780205,unclassified,highway,40.707722,-74.0082689
"0 TERMINAL 1 JFK AIRPORT, New York, NY, 11430",,,,,,,,
"2710 EMMONS AVENUE, New York, NY, 11235",Address,High,40.5836670845747,-73.94122637808323,house,place,40.5835074,-73.9411083990027
"52 WALKER STREET, New York, NY, 10013",Address,High,40.719184,-74.003234,house,place,40.7190784,-74.0033229
"192 MOTT STREET, New York, NY, 10012",Address,High,40.72096633911133,-73.99544525146484,house,place,40.7145721020408,-73.9989959591837
"150 EAST   52 STREET, New York, NY, 10022",Address,High,40.75755134224892,-73.9710994809866,,,,
"4820 SKILLMAN AVENUE, New York, NY, 11104",Address,High,40.74604034423828,-73.91553497314453,residential,highway,40.746999,-73.9217239
"7909 MAIN STREET, New York, NY, 11367",RoadBlock,Medium,40.73292922973633,-73.82520294189453,primary,highway,40.7163182,-73.8165131
"1072 2 AVENUE, New York, NY, 10022",Address,High,40.75876998901367,-73.96533203125,,,,
"7519 JAMAICA AVENUE, New York, NY, 11421",Address,High,40.69174575805664,-73.86580657958984,secondary,highway,40.689299,-73.8740539
"536 EAST    5 STREET, New York, NY, 10009",Address,High,40.72401428222656,-73.98294830322266,,,,
"10211 QUEENS BOULEVARD, New York, NY, 11375",RoadBlock,Medium,40.720611572265625,-73.84185791015625,trunk,highway,40.7188695,-73.8376966
"81 BROADWAY, New York, NY, 11249",Address,High,40.710708,-73.965698,restaurant,amenity,40.7106872,-73.9656773
"2620 FREDERICK DOUGLASS BOULEVARD, New York, NY, 10030",Address,High,40.8193473815918,-73.94406127929688,house,place,40.8194251,-73.9442027
"2180 FOREST AVENUE, New York, NY, 10303",Address,High,40.62668099999428,-74.16221022605896,house,place,40.6262119,-74.16230315
"1576 3 AVENUE, New York, NY, 10128",Address,High,40.780635833740234,-73.95307159423828,,,,
"1921 EAST 36 STREET, New York, NY, 10016",RoadBlock,Medium,40.748329162597656,-73.98030853271484,,,,
"17 SMITH STREET, New York, NY, 11201",Address,High,40.69068908691406,-73.98715209960938,house,place,40.6909534117647,-73.9875081764706
"1320 AVENUE OF THE AMERICAS, New York, NY, 10019",Address,High,40.761868357658386,-73.97892080247402,house,place,40.7618763,-73.9787073
"210 EAST   86 STREET, New York, NY, 10028",Address,High,40.778137,-73.953498,,,,
"2707 BROADWAY, New York, NY, 10025",Address,High,40.79943537712097,-73.968560770154,house,place,40.799504,-73.9686426
"0 JFK INTERNATIONAL AIRPORT, New York, NY, 11430",,,,,,,,
"339 EAST  204 STREET, New York, NY, 10467",Address,High,40.872228518128395,-73.87779012322426,,,,
"9454 CORONA AVENUE, New York, NY, 11373",RoadBlock,Medium,40.74251174926758,-73.87355041503906,tertiary,highway,40.7405434,-73.8763708
"314 WEST   11 STREET, New York, NY, 10014",Address,High,40.73560333251953,-74.00667572021484,,,,
"39 GREENWICH AVENUE, New York, NY, 10014",Address,High,40.73535919189453,-74.00064086914062,house,place,40.7353785,-74.0005664
"38 EAST   23 STREET, New York, NY, 10010",Address,High,40.740333557128906,-73.98744201660156,,,,
"775 WASHINGTON STREET, New York, NY, 10014",Address,High,40.73781095445156,-74.00812268257141,house,place,40.7378425,-74.008072
"511 MYRTLE AVENUE, New York, NY, 11205",Address,High,40.69386291503906,-73.96443176269531,house,place,40.69379805,-73.9644209148723
"3 WEST   18 STREET, New York, NY, 10011",Address,High,40.738956451416016,-73.9923324584961,,,,
"1014 NOSTRAND AVENUE, New York, NY, 11225",Address,High,40.66366799175739,-73.95098894834518,house,place,40.6636496,-73.9511092
"130 UTICA AVENUE, New York, NY, 11213",Address,High,40.674530029296875,-73.93087768554688,house,place,40.67452335,-73.9308051
"234 UNDERHILL AVENUE, New York, NY, 11238",Address,High,40.673648834228516,-73.96748352050781,house,place,40.67364345,-73.9674660551136
"1115 ROGERS AVENUE, New York, NY, 11226",Address,High,40.64265060424805,-73.95127868652344,house,place,40.6426414,-73.9513735
"304 BOWERY, New York, NY, 10012",Address,High,40.724803,-73.992759,house,place,40.7247972,-73.9927496130518
"17 WEST   20 STREET, New York, NY, 10011",Address,High,40.740421295166016,-73.9921646118164,,,,
"251 WEST   50 STREET, New York, NY, 10019",Address,High,40.76189182698727,-73.98504428565502,,,,
"1 TIME WARNER CENTER, New York, NY, 10019",Address,High,40.76769210398197,-73.98227021098137,,,,
"941 AMSTERDAM AVENUE, New York, NY, 10025",Address,High,40.800453,-73.965301,fast_food,amenity,40.8005107,-73.9654148
"1150 SHERMAN AVENUE, New York, NY, 10456",Address,High,40.83249896764755,-73.91657084226608,house,place,40.832403,-73.9165579
"198 BEDFORD AVENUE, New York, NY, 11249",Address,Medium,40.579624325037,-74.1036207228899,house,place,40.717428,-73.9583
"8112 ROOSEVELT AVENUE, New York, NY, 11372",Address,High,40.747352600097656,-73.88431549072266,secondary,highway,40.746686,-73.8929591
"3611 30 AVENUE, New York, NY, 11103",Address,High,40.76502227783203,-73.91678619384766,,,,
"933 8 AVENUE, New York, NY, 10019",Address,High,40.76570510864258,-73.98400115966797,,,,
"9395 AVENUE U, New York, NY, 11223",RoadBlock,Medium,40.5972785949707,-73.9705810546875,secondary,highway,40.600742,-73.9390419
"240 PAGE AVENUE, New York, NY, 10307",Address,High,40.51826275885105,-74.23463456332684,supermarket,shop,40.5178679,-74.2360094
"1865 BRUCKNER BOULEVARD, New York, NY, 10472",Address,High,40.82638168334961,-73.86178588867188,house,place,40.8263289,-73.8616179
"4754 46 STREET, New York, NY, 11377",RoadBlock,Medium,40.743011474609375,-73.91870880126953,,,,
"727 7 AVENUE, New York, NY, 10019",Address,High,40.75999450683594,-73.98365783691406,,,,
"274 EAST    3 STREET, New York, NY, 10009",Address,High,40.721385,-73.980461,,,,
"5704 MOSHOLU AVENUE, New York, NY, 10471",Address,High,40.90544566512108,-73.90047557651997,house,place,40.9054285555556,-73.9003947777778
"521 GRAND STREET, New York, NY, 10002",Address,High,40.714324,-73.981849,restaurant,amenity,40.714385,-73.9818347
"4 COLUMBUS CIRCLE, New York, NY, 10019",Address,High,40.76736068725586,-73.98290252685547,secondary,highway,40.76805075,-73.9818924047071
"607 BRIGHTON BEACH AVE, New York, NY, 11235",Address,High,40.57794952392578,-73.96123504638672,house,place,40.5780082,-73.9612659568664
"9050 FT HAMILTON PARKWAY, New York, NY, 11209",Address,High,40.61741256713867,-74.02750396728516,house,place,40.61741435,-74.0274913760969
"9921 NORTHERN BOULEVARD, New York, NY, 11368",Address,High,40.75758743286133,-73.86869812011719,primary,highway,40.7584381,-73.8536682
"1 BATTERY PARK PLAZA, New York, NY, 10004",Address,High,40.70345789194107,-74.01435747742653,,,,
"873 7 AVENUE, New York, NY, 10019",Address,High,40.764594823122025,-73.98064814507961,,,,
"75 CHRISTOPHER STREET, New York, NY, 10014",Address,High,40.733589828014374,-74.00326319038868,house,place,40.7336502,-74.0031579
"3035 FULTON STREET, New York, NY, 11208",Address,High,40.68070983886719,-73.8827896118164,house,place,40.6807173,-73.8827790875062
"542 3 AVENUE, New York, NY, 10016",Address,High,40.74721908569336,-73.9773941040039,,,,
"4605 KISSENA BOULEVARD, New York, NY, 11355",RoadBlock,Medium,40.749290466308594,-73.81768035888672,secondary,highway,40.75763,-73.8279799
"39 DOWNING STREET, New York, NY, 10014",Address,High,40.72930499911308,-74.00392100214958,house,place,40.7293287,-74.003922
"2 LAFAYETTE STREET, New York, NY, 10007",Address,High,40.71402359008789,-74.00389862060547,house,place,40.7139701,-74.0036388
"4606 FIFTH AVENUE, New York, NY, 11220",Address,Medium,40.647361755371094,-74.00837707519531,,,,
"358 GRAHAM AVENUE, New York, NY, 11211",Address,High,40.714988708496094,-73.94413757324219,house,place,40.7149911,-73.9441383935784
"200 WILLOUGHBY AVENUE, New York, NY, 11205",Address,High,40.69203570485115,-73.96357253193855,house,place,40.69180825,-73.9641698455507
"430 NEW DORP LANE, New York, NY, 10306",Address,High,40.569068908691406,-74.10917663574219,house,place,40.56898085,-74.1090594835737
"18 DOYERS STREET, New York, NY, 10013",Address,High,40.71422293782234,-73.99774387478828,house,place,40.7147024,-73.9980109
"296 GRAND STREET, New York, NY, 11201",Address,High,40.71759916841984,-73.99185977876186,,,,
"25310 HILLSIDE AVENUE, New York, NY, 11426",Address,High,40.73582077026367,-73.71402740478516,primary,highway,40.73417,-73.7230474
"25 CITY ISLAND AVENUE, New York, NY, 10464",Address,High,40.83835020661354,-73.78323622047901,house,place,40.8375893,-73.784230491397
"13441 SPRINGFIELD BOULEVARD, New York, NY, 11413",Address,High,40.678924560546875,-73.75357055664062,primary,highway,40.718498,-73.7353039
"552 WEST   38 STREET, New York, NY, 10018",Address,High,40.75769484043121,-73.99883016943932,,,,
"97 SOUTH    6 STREET, New York, NY, 11249",Address,High,40.710941314697266,-73.96464538574219,,,,
"13408 ROCKAWAY BOULEVARD, New York, NY, 11420",Address,High,40.67433547973633,-73.80419921875,primary,highway,40.674996,-73.8085359
"111 ORIENTAL BOULEVARD, New York, NY, 11235",Address,High,40.57719421386719,-73.95246887207031,house,place,40.57723605,-73.9524855
"285 COLUMBUS AVENUE, New York, NY, 10023",Address,High,40.778284817934036,-73.97808663547039,restaurant,amenity,40.7782647,-73.977945
"305 COURT STREET, New York, NY, 11231",Address,High,40.683567,-73.99504,restaurant,amenity,40.6836018,-73.9951412
"672 8 AVENUE, New York, NY, 10036",Address,High,40.75762175023556,-73.98944042623043,,,,
"228 FRONT STREET, New York, NY, 10038",Address,High,40.70764750242233,-74.00200724601746,house,place,40.70772495,-74.0021053017903
"3912 UNION STREET, New York, NY, 11354",RoadBlock,Medium,40.76752853393555,-73.82705688476562,tertiary,highway,40.7637973,-73.8282035
"232 VANDERBILT AVENUE, New York, NY, 11205",Address,High,40.69045639038086,-73.9696273803711,restaurant,amenity,40.690716,-73.969569
"335 SMITH STREET, New York, NY, 11231",Address,High,40.680446,-73.994445,house,place,40.68045605,-73.9944775246964
"9013 ASTORIA BOULEVARD, New York, NY, 11369",Address,High,40.76377868652344,-73.87855529785156,primary,highway,40.762735,-73.8742091
"1380 ST NICHOLAS AVENUE, New York, NY, 10033",Address,High,40.84809735417366,-73.93456913530827,house,place,40.8480145,-73.9344564
"30 NEVINS STREET, New York, NY, 11217",Address,High,40.687840059399605,-73.98151718080044,house,place,40.6878269,-73.9816012
"3610 GREENPOINT AVENUE, New York, NY, 11101",RoadBlock,Medium,40.736961364746094,-73.93131256103516,house,place,40.737532877551,-73.9297135204082
"20 PRINCE STREET, New York, NY, 10012",Address,High,40.722625,-73.994544,house,place,40.7227657142857,-73.9944815714286
"369 CLEVELAND AVENUE, New York, NY, 10308",Address,High,40.5427131652832,-74.14250183105469,house,place,40.5426547,-74.1424924
"33 WEST   55 STREET, New York, NY, 10019",Address,High,40.762508,-73.976356,,,,
"7208 MAIN STREET, New York, NY, 11367",RoadBlock,Medium,40.73292922973633,-73.82520294189453,primary,highway,40.7163182,-73.8165131
"1403 2 AVENUE, New York, NY, 10021",Address,High,40.76962128281593,-73.95783394575119,,,,
"738 FLATBUSH AVENUE, New York, NY, 11226",Address,High,40.654978305101395,-73.95978726446629,house,place,40.654948,-73.959828
"7708 3 AVENUE, New York, NY, 11209",Address,High,40.62986755371094,-74.02873992919922,,,,
"800 EAST  225 STREET, New York, NY, 10466",Address,High,40.8865966796875,-73.85749816894531,,,,
"415 WEST   13 STREET, New York, NY, 10014",Address,High,40.74089431762695,-74.00650787353516,,,,
"659 WASHINGTON AVENUE, New York, NY, 11238",Address,High,40.677639,-73.963485,house,place,40.6776275,-73.9635714
"6954 MAIN STREET, New York, NY, 11367",RoadBlock,Medium,40.73357009887695,-73.82544708251953,primary,highway,40.7163182,-73.8165131
"20 EAST   46 STREET, New York, NY, 10017",Address,High,40.75554572045803,-73.97800549864769,,,,
"1674 RICHMOND RO, New York, NY, 10304",Address,High,40.588874,-74.101478,,,,
"53 STONE STREET, New York, NY, 10004",Address,High,40.70442348718643,-74.01029594242573,restaurant,amenity,40.7043755,-74.0103859
"3017 STRATTON STREET, New York, NY, 11354",RoadBlock,Medium,40.76993179321289,-73.83458709716797,residential,highway,40.7700486,-73.8348861
"472 FULTON STREET, New York, NY, 11201",Address,High,40.690017,-73.984329,house,place,40.6900882,-73.9842665
"55 WEST   45 STREET, New York, NY, 10036",Address,High,40.756492614746094,-73.98146057128906,,,,
"363 WEST   46 STREET, New York, NY, 10036",Address,High,40.760917,-73.990028,,,,
"314 WEST   39 STREET, New York, NY, 10018",Address,High,40.755493,-73.992149,,,,
"2110 RICHMOND ROAD, New York, NY, 10306",Address,High,40.58129119873047,-74.11148834228516,house,place,40.5813074,-74.1117023
"28 JANE STREET, New York, NY, 10014",Address,High,40.73797607421875,-74.00343322753906,house,place,40.7380002,-74.0033946421657
"504 BROADWAY, New York, NY, 10012",Address,High,40.72203826904297,-73.99893951416016,house,place,40.7222598,-73.999328
"246 DEKALB AVENUE, New York, NY, 11205",Address,High,40.68926239013672,-73.96934509277344,restaurant,amenity,40.689348,-73.969384
"709 8 AVENUE, New York, NY, 10036",Address,High,40.75910568237305,-73.98883819580078,,,,
"7214 3 AVENUE, New York, NY, 11209",Address,High,40.63319396972656,-74.02741241455078,,,,
"8145 LEFFERTS BOULEVARD, New York, NY, 11415",Address,High,40.70833206176758,-73.83050537109375,tertiary,highway,40.6937,-73.8278299
"165 BLEECKER STREET, New York, NY, 10012",Address,High,40.72884750366211,-74.00001525878906,house,place,40.7288109,-74.0000436985646
"4194 BOWNE STREET, New York, NY, 11355",RoadBlock,Medium,40.7598991394043,-73.82392883300781,residential,highway,40.762976,-73.8253149
"178 7 AVENUE SOUTH, New York, NY, 10014",Address,High,40.73595017194748,-74.00153115391731,,,,
"1724 VICTORY BOULEVARD, New York, NY, 10314",Address,High,40.61315529048443,-74.1210289299488,house,place,40.61310425,-74.121127
"2004 WILLIAMSBRIDGE ROAD, New York, NY, 10461",Address,High,40.85445785522461,-73.85425567626953,house,place,40.85447945,-73.8543329511066
"1267 1 AVENUE, New York, NY, 10065",Address,High,40.765518,-73.958015,,,,
"1285 AVENUE OF THE AMERICAS, New York, NY, 10019",Address,High,40.761165,-73.980529,house,place,40.76115905,-73.9805684738679
"325 WEST   49 STREET, New York, NY, 10019",Address,High,40.76228141784668,-73.98790284991264,,,,
"3396 3 AVENUE, New York, NY, 10456",Address,High,40.827789306640625,-73.90699005126953,,,,
"252 8 AVENUE, New York, NY, 10011",Address,High,40.745071694254875,-73.99858608841896,,,,
"651 ONDERDONK AVENUE, New York, NY, 11385",Address,High,40.7047004699707,-73.90795135498047,house,place,40.70466615,-73.9079768369508
"131 ATLANTIC AVENUE, New York, NY, 11201",Address,High,40.69084167480469,-73.99561309814453,house,place,40.6907727,-73.9957016
"964 DEKALB AVENUE, New York, NY, 11221",Address,High,40.69285583496094,-73.93669128417969,house,place,40.69290285,-73.9367049683242
"15632 NORTHERN BOULEVARD, New York, NY, 11354",RoadBlock,Medium,40.764320373535156,-73.82620239257812,primary,highway,40.7633488,-73.8298749
"324 5 AVENUE, New York, NY, 11215",Address,High,40.673019,-73.983421,,,,
"107 NORTH    6 STREET, New York, NY, 11249",Address,High,40.718467712402344,-73.9598617553711,,,,
"349 BROOME STREET, New York, NY, 10013",Address,High,40.71970537304878,-73.99498119950294,house,place,40.7196875,-73.9950405
"10505 JAMAICA AVENUE, New York, NY, 11418",Address,High,40.695457458496094,-73.84184265136719,secondary,highway,40.6996791,-73.8321687
"176 12 MULBERRY STREET, New York, NY, 10013",Address,High,40.720046,-73.996788,residential,highway,40.719324,-73.9973029
"310 2 AVENUE, New York, NY, 10003",Address,High,40.734832763671875,-73.98281860351562,,,,
"3005 ASTORIA BOULEVARD, New York, NY, 11102",Address,High,40.77041244506836,-73.9185791015625,primary,highway,40.770309,-73.9189979
"59 EAST   59 STREET, New York, NY, 10022",Address,High,40.76335363090038,-73.97073537111282,,,,
"6935 GRAND AVENUE, New York, NY, 11378",Address,High,40.726783752441406,-73.89427947998047,primary,highway,40.7227415,-73.9016529
"5429 METROPOLITAN AVENUE, New York, NY, 11385",RoadBlock,Medium,40.713348388671875,-73.91313171386719,secondary,highway,40.7143506,-73.9325487
"11905 LIBERTY AVENUE, New York, NY, 11419",Address,High,40.68657684326172,-73.82398986816406,tertiary,highway,40.673027,-73.9057559
"124 WEST   25 STREET, New York, NY, 10001",Address,High,40.744445,-73.993072,,,,
"3840 BAY STREET, New York, NY, 10301",RoadBlock,Medium,40.64229965209961,-74.0751724243164,secondary,highway,40.62186,-74.0720639
"1435 1 AVENUE, New York, NY, 10021",Address,High,40.769573,-73.955116,,,,
"2241 1 AVENUE, New York, NY, 10029",Address,High,40.795585,-73.936065,,,,
"325 EAST   14 STREET, New York, NY, 10003",Address,High,40.732131,-73.983688,,,,
"457 COURT STREET, New York, NY, 11231",Address,High,40.67731,-73.99797,house,place,40.67737405,-73.9980508940856
"15 METROTECH CENTER, New York, NY, 11201",Address,High,40.69279611110687,-73.9861761778593,university,amenity,40.6945735,-73.9845996854758
"961 LEXINGTON AVENUE, New York, NY, 10021",Address,High,40.768917083740234,-73.9629898071289,house,place,40.768963,-73.9631007
"55 LITTLE WEST 12 STREET, New York, NY, 10014",Address,High,40.740760803222656,-74.00843811035156,,,,
"1540 WESTCHESTER AVENUE, New York, NY, 10472",Address,High,40.82861579954624,-73.87812204658985,house,place,40.82837715,-73.8780057562852
"1010 50 AVENUE, New York, NY, 11101",Address,High,40.61984471976757,-73.96500684320927,,,,
"180 MADISON AVENUE, New York, NY, 10016",Address,High,40.74752792716026,-73.98320093750954,house,place,40.7474651,-73.9833739
"554 5 AVENUE, New York, NY, 10036",Address,High,40.755882,-73.979545,,,,
"141 MULBERRY STREET, New York, NY, 10013",Address,High,40.71883010864258,-73.99781036376953,house,place,40.7188279,-73.9978113682325
"2 WEST   32 STREET, New York, NY, 10001",Address,High,40.747196197509766,-73.98619079589844,,,,
"214 WEST   50 STREET, New York, NY, 10019",Address,High,40.761482,-73.984771,,,,
"7007 MYRTLE AVENUE, New York, NY, 11385",Address,High,40.70218276977539,-73.8807601928711,primary,highway,40.7033802,-73.8628182
"2145 2 AVENUE, New York, NY, 10029",Address,High,40.79352569580078,-73.94066619873047,,,,
"219 MULBERRY STREET, New York, NY, 10012",Address,High,40.72232437133789,-73.99634552001953,house,place,40.7223038,-73.9962281
"4105 BOSTON ROAD, New York, NY, 10466",Address,High,40.88637924194336,-73.82772827148438,house,place,40.8860906470588,-73.8277518823529
"6601 13 AVENUE, New York, NY, 11219",Address,High,40.62516403198242,-74.00200653076172,,,,
"150 WEST   38 STREET, New York, NY, 10018",Address,High,40.75305998325348,-73.98781433701515,,,,
"211213 1 AVENUE, New York, NY, 10003",RoadBlock,Medium,40.7293815612793,-73.9840087890625,,,,
"218 COURT STREET, New York, NY, 11201",Address,High,40.686588,-73.994155,house,place,40.686568,-73.9940908523642
"4021 22 STREET, New York, NY, 11101",Address,High,40.754051208496094,-73.94051361083984,,,,
"1240 CLINTON VILLE STREET, New York, NY, 11357",RoadBlock,Medium,40.7871208190918,-73.81024932861328,,,,
"283 WEST 118 STREET, New York, NY, 10026",Address,High,40.80556020140648,-73.95389512181282,,,,
"9 METRO TECH CENTER SOUTH, New York, NY, 11201",,,,,,,,
"317 WEST 46 STREET, New York, NY, 10036",Address,High,40.760356,-73.988693,,,,
"6003 FORT HAMILTON PARKWAY, New York, NY, 11219",Address,High,40.6328125,-74.00552368164062,house,place,40.63282195,-74.0055251299688
"902 EAST GUN HILL ROAD, New York, NY, 10469",Address,High,40.875412970781326,-73.8603001087904,house,place,40.8752555,-73.8602823
"1750 HYLAN BOULEVARD, New York, NY, 10305",Address,High,40.58607864379883,-74.09210205078125,house,place,40.586057,-74.0920656581818
"205 WEST   29 STREET, New York, NY, 10001",Address,High,40.74816131591797,-73.99319458007812,,,,
"1011 MACE AVENUE, New York, NY, 10469",Address,High,40.86309157311916,-73.85849699378014,house,place,40.8631291304348,-73.8585107826087
"300 WEST   23 STREET, New York, NY, 10011",Address,High,40.74532315135002,-73.99867795407772,,,,
"26-15 BROOKLYN QUEENS EXPRESSWAY, New York, NY, 11377",RoadBlock,Medium,40.74135971069336,-73.89810180664062,motorway,highway,40.7490759,-73.8964099
"500 5 AVENUE, New York, NY, 10110",Address,High,40.753601118922234,-73.9808627218008,,,,
"1580 BROADWAY, New York, NY, 10036",Address,High,40.75969912111759,-73.98490346968174,house,place,40.7596607272727,-73.98486
"100 ST MARKS PLACE, New York, NY, 10009",Address,High,40.72712707519531,-73.9847640991211,house,place,40.72715425,-73.984744315937
"47 WEST   14 STREET, New York, NY, 10011",Address,High,40.737205505371094,-73.99573516845703,,,,
"1761 FOREST AVENUE, New York, NY, 10303",Address,High,40.62532424926758,-74.14739990234375,house,place,40.6250655172414,-74.1474500689655
"61 CHRISTOPHER STREET, New York, NY, 10014",Address,High,40.73370449244976,-74.00250546634197,house,place,40.733744,-74.0024899
"1333 BROADWAY, New York, NY, 10018",Address,High,40.751171,-73.988136,house,place,40.7511333,-73.9878815
"262 9 STREET, New York, NY, 11215",Address,High,40.6699104309082,-73.98848724365234,,,,
"6001 70 AVENUE, New York, NY, 11385",Address,High,40.70177459716797,-73.89884185791016,,,,
"9010 JAMAICA AVENUE, New York, NY, 11421",Address,High,40.692699,-73.854263,secondary,highway,40.689299,-73.8740539
"26 COURT STREET, New York, NY, 11242",Address,High,40.693359,-73.991004,,,,
"2602 TILDEN AVENUE, New York, NY, 11226",Address,High,40.646701008081436,-73.95249165594578,house,place,40.64657635,-73.9525334771125
"210 WEST   55 STREET, New York, NY, 10019",Address,High,40.764461383223534,-73.98166805505753,,,,
"13507 LEFFERTS BOULEVARD, New York, NY, 11420",RoadBlock,Medium,40.668731689453125,-73.82142639160156,secondary,highway,40.668726,-73.8214429
"1488 1 AVENUE, New York, NY, 10075",Address,High,40.771266,-73.95314,,,,
"3625 KINGSBRIDGE AVENUE, New York, NY, 10463",Address,High,40.884586334228516,-73.90208435058594,house,place,40.8845795,-73.9019952319802
"482 COURT STREET, New York, NY, 11231",Address,High,40.677455,-73.998451,house,place,40.67745855,-73.9984513092578
"212 AVENUE A, New York, NY, 10009",Address,High,40.72983808815479,-73.98071251809597,house,place,40.7298055,-73.9806767272727
"1500 BROADWAY, New York, NY, 10036",Address,High,40.75680568814278,-73.98595221340656,house,place,40.7568024,-73.9856679246989
"9218 4 AVENUE, New York, NY, 11209",Address,High,40.618026,-74.030654,,,,
"283 SMITH STREET, New York, NY, 11231",Address,High,40.682292,-73.993232,house,place,40.68230395,-73.9932508063264
"75 WEST   68 STREET, New York, NY, 10023",Address,High,40.774921,-73.980239,,,,
"25 NORTH MOORE STREET, New York, NY, 10013",Address,High,40.720001220703125,-74.00713348388672,house,place,40.7199112,-74.0071525
"3509 DITMARS BOULEVARD, New York, NY, 11105",Address,High,40.774810791015625,-73.90835571289062,tertiary,highway,40.7812661,-73.9179674
"93 AVENUE B, New York, NY, 10009",Address,High,40.724479,-73.98133,house,place,40.7245387,-73.9814587
"31 WEST   52 STREET, New York, NY, 10019",Address,High,40.76046757400036,-73.97777616977692,,,,
"4085 VICTORY BOULEVARD, New York, NY, 10314",Address,High,40.592296,-74.190109,house,place,40.5922643,-74.1900191327509
"1517 EAST   32 STREET, New York, NY, 10016",RoadBlock,Medium,40.74576950073242,-73.98222351074219,,,,
"223 SMITH STREET, New York, NY, 11201",Address,High,40.684200286865234,-73.9919204711914,house,place,40.6842391,-73.9920126
"1661 HYLAN BOULEVARD, New York, NY, 10305",Address,High,40.58838653564453,-74.09103393554688,house,place,40.58825905,-74.0910535561644
"2710 HYLAN BOULEVARD, New York, NY, 10306",Address,High,40.566234067082405,-74.11384664475918,house,place,40.5660448,-74.1138382
"141 EAST SERVICE ROAD, New York, NY, 10314",Address,High,40.58905,-74.191734,,,,
"6420 AMBOY ROAD, New York, NY, 10309",Address,High,40.521644592285156,-74.21587371826172,house,place,40.521017862069,-74.2171974482759
"59 CHRISTOPHER STREET, New York, NY, 10014",Address,High,40.73370918631554,-74.002465903759,house,place,40.73380895,-74.0024110957748
"1824 CEDAR AVENUE, New York, NY, 10453",Address,High,40.85286331176758,-73.91951751708984,house,place,40.85284915,-73.9197154724355
"29 WEST   17 STREET, New York, NY, 10011",Address,High,40.73875427246094,-73.9936752319336,,,,
"8613 ROOSEVELT AVENUE, New York, NY, 11372",RoadBlock,Medium,40.74734115600586,-73.88671875,secondary,highway,40.746686,-73.8929591
